(7, 5)
(6, 5)
(8, 6)
(9, 5)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(9, 6)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(9, 7)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(9, 7)
(8, 7)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(9, 7)
(8, 7)
(10, 5)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(9, 8)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(9, 8)
(8, 8)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(9, 9)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(9, 9)
(8, 9)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(9, 10)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(9, 10)
(8, 10)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(12, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(12, 14)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(12, 14)
(13, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(12, 14)
(13, 13)
(11, 14)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(12, 14)
(13, 13)
(11, 14)
(13, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(4, 1)
(5, 1)
(6, 2)
(6, 1)
(6, 4)
(7, 3)
(7, 5)
(6, 5)
(8, 6)
(9, 5)
(7, 6)
(8, 7)
(10, 5)
(8, 8)
(8, 9)
(8, 10)
(9, 11)
(10, 12)
(11, 11)
(9, 12)
(11, 13)
(12, 12)
(10, 13)
(12, 11)
(12, 14)
(13, 13)
(11, 14)
(13, 12)
(13, 14)
